"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
0.69002004974046,5.372880209079,6.20302955742162,4.94603849875217e-07,1.94866188665681e-05,6.2082079930949,"Abi3"
0.857625674624373,7.19060756325918,8.09619543535273,2.11913973660524e-09,3.09584805209061e-07,11.5219986694002,"Acot1"
0.721413423032636,5.3622713978191,3.48255673688259,0.00140042049411142,0.0112278546133607,-1.4642132462964,"Agtrap"
-0.672080929526774,9.72013773240061,-6.3046508946598,3.66271577527933e-07,1.5694734907546e-05,6.5010500105447,"AI593442"
1.17603879873442,7.4372450145933,6.56397839474575,1.70672955754132e-07,8.78269097824582e-06,7.24566479160241,"Aif1"
1.12349659790362,5.54084630216615,8.66820951191513,4.40541737213801e-10,1.44716393954462e-07,13.0479657533869,"Aldh1l2"
0.830271460894173,6.98519964326139,6.33100575983836,3.38854466395316e-07,1.49898515265928e-05,6.57690846997721,"Alox5ap"
1.19345758829376,5.30558715808376,5.16841375108975,1.07269591055341e-05,0.000240298537073606,3.21415921125097,"Angptl4"
1.14140580923225,7.95850560870146,7.83497871603467,4.39966848428606e-09,5.28274480148919e-07,10.8112005450915,"Anxa2"
0.938211539925993,7.67035029525853,7.36944527957931,1.64889708933752e-08,1.25990727598926e-06,9.52435929826174,"Anxa3"
0.780654696087138,7.08885031188241,5.60948789072492,2.8841785808874e-06,8.09645919494884e-05,4.49071657607439,"Apaf1"
0.705103307961003,10.487526034253,5.79464031933314,1.66202925440198e-06,5.33860734391669e-05,5.02725973944711,"Apod"
1.34599815805711,4.70005270800817,4.00206118137912,0.00032706743234663,0.00365554410525529,-0.0819438462541076,"Aqp1"
0.692400188062362,10.0131141694602,6.18085978859275,5.28141501656015e-07,2.06466480065991e-05,6.14425430513638,"Aqp4"
-0.60429045622816,7.66098581844181,-4.86855640181387,2.61235202475677e-05,0.000484341590472368,2.35138779526184,"Arhgap15"
0.600968447501221,5.6572799811366,5.42568254427916,4.98680517696349e-06,0.000124548268185649,3.95817220545241,"Arhgap18"
0.927140542068511,7.17717000600278,6.84178504545229,7.57308627184994e-08,4.19682132625706e-06,8.03808533444361,"Arhgdib"
0.691227625226892,6.23049395418914,4.86328828685152,2.65341204498668e-05,0.000490152268969518,2.33629129643667,"BC028528"
-0.775775795646614,4.43927307618072,-2.82854380316103,0.00782954885395577,0.0417382821041215,-3.06939687144245,"BC030499"
0.666939054144988,7.72714481041395,7.02075902214869,4.50218240871298e-08,2.91083408809481e-06,8.54518876701612,"Bgn"
